name,state,city,address,latitude,longitude,Charging Type,Supported Vehicle Types,access hours,Pricing Information,Amenities
"Hotel Dreamland, ST Main Market Mahabaleshwar",Maharashtra,Mahabaleshwar,"BUS STAND, MAIN MARKET, behind S.T, Mahabaleshwar, Maharashtra 412806",17.92564438,73.65552014,AC Fast Charging,EV1,24-Jul,?12 k/Wh,"Wifi, Parking"
"The Grand Legacy, Panchgani-Mahabaleshwar Road",Maharashtra,Mahabaleshwar,"Panchgani-Mahabaleshwar Road, Post. Met-Gutad, behind Saj Resort by Club Mahindra, Mahabaleshwar, Maharashtra 412806",17.92655754,73.69586565,AC Fast Charging,EV1,24-Jul,?12 k/Wh,"Wifi, Parking"
"Zostel, Dandeghar",Maharashtra,Panchgani,"Panchgani, Wai, Main Road, Dandeghar, Maharashtra 412805",17.9335258,73.8158574,AC Fast Charging,EV1,24-Jul,?12 k/Wh,"Wifi, Parking"
P G Regency Resort Charging Station,Maharashtra,Mahad,"PG Regency,Govind Garden,103/1B, Plot no.4, Mumbai Goa HighWay, Mahad-Raigad, Mahad, Maharashtra 402301 Ph no. 7039892236",18.0855,73.4309,AC Fast Charging,EV1,24-Jul,?12 k/Wh,"Wifi, Parking"
Tata Power ,Maharashtra,Pune,"Hotel Swamiraj Executive, Pune-Solapur Highway, Hotel Swamiraj Executive, Opposite to Saradewadi Toll Plaza,, Pune-Solapur Highway,Indapur, Pune, Maharashtra 413106",18.095949,75.068207,DC Fast Charging,EV2,24-Jul,?15 k/Wh,Parking
"Vikarsh Nano technology, Dhangarwadi",Maharashtra,Satara,"Vikarsh Nano technology & Alloys pvt ltd, Gat No 273&274, Dhangarwadi village Tal- Khandala, Shirwal Dist- Satara 412801",18.11289,73.98985,AC Fast Charging,EV1,9:00 AM - 6:00 PM,?10 k/Wh,"No Wifi, Parking"
Pendse Garage AC Charging Station,Maharashtra,Nashik,"Pendse Garage, At post diveagar tal Shriwardhan dist raigad 402404 Phone: 9423837934",18.1655,72.9929,AC Fast Charging,EV1,9:00 AM - 6:00 PM,?10 k/Wh,"No Wifi, Parking"
"Navagauri Tyres, MIDC",Maharashtra,Baramati,"MIDC Baramati Plot No. 237, near Hindustan Cattle feed Baramati- 413133",18.206925,74.6085667,AC Fast Charging,EV1,9:00 AM - 8:00 PM,?10 k/Wh,"No Wifi, Parking"
Statiq Charging Station,Maharashtra,Bhadalwadi,"Hotel Shree Veg, Solapur - Pune Hwy, Bhadalw, Baramati, Maharashtra 413104",18.23186653,74.77301262,DC Fast Charging,EV2,24-Jul,?15 k/Wh,Parking
"AB Infra Limited, old MIDC",Maharashtra,Latur,"Plot No- F-54, old MIDC, Latur- 413531",18.4159831,76.5356299,AC Fast Charging,EV1,9:00 AM - 6:00 PM,?10 k/Wh,"No Wifi, Parking"
"Datson Electronics, Gorhe",Maharashtra,Pune,"M/s. Datson Electronics pvt ltd Gat.No.30. Sinhagad Road , Gorhe Budruk .Tal- Haveli Next To Savali Resort , Off Sinhagad Road . Village Gorhe . Pune - 411025",18.423343,73.754875,AC Fast Charging,EV1,9:00 AM - 6:00 PM,?10 k/Wh,"No Wifi, Parking"
"Sonaee Veg Family Restaurant, Pune-Solapur Highway",Maharashtra,Uruli Kanchan,"National Highway 65 Yavat, Uruli Kanchan, Maharashtra 412202",18.487405,74.146125,AC Fast Charging,EV1,24-Jul,?12 k/Wh,"Wifi, Parking"
"Ace Kudale Cycles, Manjri  Bk",Maharashtra,Pune,"Manjri Bk, Pune, Maharashtra 412307",18.4957722,73.97893593,AC Fast Charging,EV1,9:00 AM - 8:00 PM,?10 k/Wh,"No Wifi, Parking"
"Mahati Industries limited, Shankar Sheth Road",Maharashtra,Pune,"32/33, Shankar Sheth Road, B/H S T Workshop, Shankar Sheth Road, Pune, Maharashtra-411037",18.4995583,73.8685639,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
Synergy Solutions AC Charging Station 1,Maharashtra,Pune,"office 9. Modak Prasad ,Oppo Rastrabhasha Bhavan",18.5145,73.8489,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
"Amnora Sport Arena, Hadapsar",Maharashtra,Pune,"Amanora Township , Hadpasar , Pune 411028",18.51566576,73.94607248,DC Fast Charging,EV2,24-Jul,?12 k/Wh,Parking
Amanora Park Town,Maharashtra,Pune,"Amanora Park Town, Amanora, Magarpatta nRd, Hadapsar, Pune, Maharashtra, 411028",18.51848416,73.94137686,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
"Amanora Mall Big Bazar Parking, Hadapsar",Maharashtra,Pune,"Crescent Rd, Amanora Park Town, Hadapsar, Pune, Maharashtra 411028",18.51873971,73.936184,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
"IOCL - COCO WRD, Agarkar Nagar",Maharashtra,Pune,"Agarkar Nagar, Pune, Maharashtra 411001",18.5269679,73.8655123,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"No Wifi, Parking"
Synergy Solutions AC Charging Station 2,Maharashtra,Pune,"Synergy Solutions, Shop No 9 , Modak Prasad, 410, Narayan Peth,Pune",18.538,73.8485,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
"Croma Pune, Aundh",Maharashtra,Pune,"Survey No.127/2B/1A Nanasaheb Gaikwad Information Technology Park ITI Road, Near, Sarjaa Rd, Aundh, Pune,411007",18.55368,73.80696,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Parking
Inspacco Circle Station,Maharashtra,Pune,"Shreenath Society, Veerbhadra Nagar, Baner, Pune, Maharashtra 411045",18.5619,73.7718,DC Fast Charging,EV2,24-Jul,?12 k/Wh,Wifi
Phoenix Market City,Maharashtra,pune,"S No 207, Viman Nagar Road, Phoenix Road, Viman Nagar, Pune, Maharashtra",18.56191891,73.91668073,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
"Four Points By Sheraton Hotel, Nagar Road",Maharashtra,Pune,"5th Milestone, Nagar Road, Pune - 411014",18.562826,73.922392,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
Tata Power ,Maharashtra,Pune,"Balajee Auto, Aundh, Phase 2, Siddarth Nagar Society, Aundh, Pune, Maharashtra 411007",18.567199,73.812297,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
"Rudra Motors, Wagholi",Maharashtra,Pune,"Gat No.1343/A, Near Ubale Nagar Bus Stop, Wagholi-412207",18.57391,73.9589,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"No Wifi, Parking"
AMC AC Charging Station,Maharashtra,Marunji,"Phase 1, Hinjewadi Rajiv Gandhi Infotech Park, Hinjawadi, Pimpri-Chinchwad, Maharashtra 411057",18.5808,73.7399,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
CopaCabana,Maharashtra,pune,"Near, Aundh-Wakad Road, Jagtap Dairy Rd, Vishal Nagar, Pune, Maharashtra 411027",18.5887678,73.7825231,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
"AH Group, Hinjewadi Phase I",Maharashtra,Pune,"Aditya Infotech Park ,SBI Bank ,Phase I , Hinjewadi Pune 411057",18.589877,73.7383657,DC Fast Charging,EV2,24-Jul,?12 k/Wh,Parking
Unnati Social Foundation,Maharashtra,Pimpri-Chinchwad,"Unnati Social Foundation Jarvari Society, Opposite PK International School, Pimple Saudagar, Pune",18.5948,73.7975,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
ABB Charging Station,Maharashtra,Pune,"HQXJ+R88, Park Street, Wakad, Pimpri-Chinchwad, Maharashtra 411027",18.60042221,73.78124324,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
"Sai Baba, Theregaon",Maharashtra,Pune,"5/4, Nakhate Nagar,Kalewadi Main Road,Theregaon,Pune-411033",18.611143,73.783103,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Parking
"Panchjanya Motors, Bhosari",Maharashtra,Pune,"Wakad - Bhosari BRTS Road, Century Enka Colony, Bhosari, Pimpri-Chinchwad,Maharashtra 411039",18.61547,73.84618,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
Nandavan DC Charging Station Nagoan,Maharashtra,Nagaon,"Nandavan, Mahajan Wadi, Near Bhimeshwar Mandir, At Post Nagaon, Taluka Alibag, Dist. Raigarh, Pin 402204, Phone no Kedar Bane, +919923724004, Prashant Mahajan - +919619174428",18.6184,72.9004,DC Fast Charging,EV2,24-Jul,?12 k/Wh,Parking
"IOCL - Trishul Service Station, Pimpri-Chinchwad",Maharashtra,Pune,"T-163, MIDC Bhosari, Pune, MIDC, Bhosari, Pimpri-Chinchwad, Pune-411026",18.6209574,73.8299842,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
"Holiday Villa, Poladpur Road",Maharashtra,Pune,"T-163, MIDC Bhosari, Pune, MIDC, Bhosari, Pimpri-Chinchwad, Pune-411026",18.6209574,73.8299842,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"No Wifi, Parking"
"Morya Transport Terminus, MIDC Bhosari",Maharashtra,Pune,Plot no BGP 109 Village MIDC Bhosari Taluka Haveli Pune 411026,18.621396,73.8384375,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
Hemank Auto Parts,Maharashtra,Pune,"B-5 Electronic Estate,MIDC,Bhosari,Pune",18.621902,73.82497,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"No Wifi, Parking"
"Bafna, Tathawade",Maharashtra,Pune,"Gate No. 129/2B/1, Mumbai Bangalore Express Highway,Ashok Nagar, Tathawade, Pune-411033",18.62343,73.74568,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
"Panchjanya Motors, Chinchwad",Maharashtra,Pune,"No 49, Block D2, MIDC Ador Power Station, Chinchwad, Ram Nagar, Chinchwad, Pune,Maharashtra 411039",18.648576,73.798872,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"No Wifi, No Parking"
Hotel Rasraj Parking Zone,Maharashtra,mumbai,"Gaurav Automobile Compound, ,Ramnath Rd, opp. BVM Multiplex,",18.6509967,72.87407092,AC Fast Charging,EV1,24-Jul,?9 k/Wh,Parking
Statiq Charging Station,Maharashtra,Talegaon Dabhade,"Bhajan Singh Da Dhaba, Varsoli, Talegaon Dabhade, Talagaon ,Dabhade, Maharashtra 410506",18.70053694,73.69344455,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
The Fern An Ecotel Hotel,Maharashtra,Lonavala,"84/1 to 4/2, Valvan, Maval, Lonavala, Maharashtra 410401",18.76284112,73.4267514,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Parking
Lonavla Wax Museum DC Charging Station,Maharashtra,Lonavla,"69/1 near Lonavla College, opp. neeta volvo, Valvan, Lonavala, Maharashtra 410403 M-9766666469",18.763,73.4252,DC Fast Charging,EV2,24-Jul,?11 k/Wh,"Wifi, Parking"
"Sridha Motors, Chakan",Maharashtra,Chakan,"GAT NO. 143/3, PUNE-NASHIK HIGHWAY WAKI (KH), Maharashtra 410501",18.77893,73.87099,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"No Wifi, No Parking"
Kothari Enterprises  AC1,Maharashtra,Khopoli,"Kothari Brothers, Laxminagar, Khopoli, Maharashtra 410203",18.7876,73.3475,AC Fast Charging,EV1,24-Jul,?7 k/Wh,"No Wifi, Parking"
Charge Zone,Maharashtra,Sangli,"MH | Sangli | Mehta Petroleum,Miraj Rd, Samasta nagar, Miraj, Maharashtra 416410",18.79104859,73.29845541,DC Fast Charging,EV2,24-Jul,?9 k/Wh,Parking
HPCL Autocare Sajgaon,Maharashtra,lonavala,"Dahivati Tarf Boreti, Maharashtra 410203",18.79320299,73.29699392,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"No Wifi, No Parking"
"HPCL auto care, Sajgaon",Maharashtra,Sajgaon,"Sajgaon HPCL petrol pump, Mumbai-Pune nExpressway",18.79344,73.297239,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"No Wifi, No Parking"
"HPCL autocare,Sajgaon",Maharashtra,Sajgaon,"Autocare centre,COCO VIII,Mumbai-Pune express.Khalapur Toll Naka Sajgaon",18.793453,73.297219,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"No Wifi, No Parking"
Tata Power ,Maharashtra,Chouk,"Chowk Highway Service Centre, Old Mum-Pune highway, Nadhal, NH 48, Chouk,, Old Mumbai - Pune Hwy, Maharashtra 410206",18.90173,73.23436,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
Tata Power ,Maharashtra,Mumbai,"The Taj Mahal Palace, Colaba, In front of Times Building , Apollo Bandar, Colaba, Mumbai, Maharashtra 400001",18.92279506,72.83351898,DC Fast Charging,EV2,24-Jul,?9 k/Wh,"Wifi, Parking"
"Hotel Suba Palace, Fort",Maharashtra,Mumbai,"Apppllo Bunder Road, Near Gate way of India, fort Mumbai 400039",18.9241214,72.8328155,AC Fast Charging,EV1,24-Jul,?7 k/Wh,"Wifi, Parking"
Kala Ghoda Cafe,Maharashtra,mumbai,"10, Rope Walk Ln, Kala Ghoda, Fort, Mumbai, Maharashtra ",18.92845451,72.83203031,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"No Wifi, No Parking"
HP Super Service DC Charging Station,Maharashtra,Mumbai,"157, Jeevan Bima Marg, Backbay Reclamation, Churchgate, Mumbai, Maharashtra 400020, India",18.9285,72.8255,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
"CSMT Station, Fort",Maharashtra,Mumbai,"Chhatrapati Shivaji Maharaj Terminus, Fort, Mumbai, Maharashtra 400001",18.9453551,72.8383287,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"No Wifi, No Parking"
"Trimurti Petroleum, Panvel",Maharashtra,Navi Mumbai,"GUT NO.151/2, VILLAGE - AJIVALI, TALUKA - PANVEL, RAIGAD, AJIVALI, 410216",18.9563188,73.1626506,DC Fast Charging,EV2,24-Jul,?11 k/Wh,"Wifi, Parking"
"IOCL, Breach Candy",Maharashtra,Mumbai,"Bhulabhai Desai Road, Breach Candy, near Tata Garden, Mumbai, Maharashtra 400026",18.96555,72.80346,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, No Parking"
"Nathani Heights, Mumbai Central",Maharashtra,Mumbai,"Junction of Bellasis Road and Dr D.B. Marg , Mumbai Central, Mumbai 400008",18.9688627,72.8207138,AC Fast Charging,EV1,24-Jul,?8 k/Wh,Parking
Tata Power ,Maharashtra,Panvel,"Hotel Pravin , Vishrali Naka, Pravin Smruti, Service Rd, Subhash Nagar, Vishrali Naka, Old Panvel, Navi Mumbai-410206",18.98164,73.11555,DC Fast Charging,EV2,24-Jul,?9 k/Wh,"Wifi, Parking"
"Smile Stone Motels, Kamargaon",Maharashtra,Ahmednagar,"76/B, Nagar-Pune Road, Kamargaon, Ahmednagar,Maharashtra-411 005",18.9852363,74.5760075,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Parking
"Smile Stone Motels, Kamargaon",Maharashtra,Ahmednagar,"76/B, Nagar-Pune Road, Kamargaon, Ahmednagar,Maharashtra-411005",18.9852363,74.5760075,AC Fast Charging,EV1,24-Jul,?9 k/Wh,Parking
Charge Zone,Maharashtra,Mumbai,"MH | Mumbai | NSCI - Worli,NSCI, Lala Lajpatrai Marg, Lotus Colony, Worli, Mumbai, Maharashtra 400018",18.9862222,72.8149436,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, No Parking"
"Rama Automobiles, Patilwada",Maharashtra,Pune,"Ground Floor Pune Nasik Highway, Manchar, Shevawadi, behind Morde Food Product Company, Patilwada, Pune, Maharashtra 410503",18.99132729,73.94277954,AC Fast Charging,EV1,24-Jul,?7 k/Wh,"No Wifi, No Parking"
"Puneet, Prabadevi",Maharashtra,Mumbai,"Lloyds Centre Point, Appasaheb Marathe Marg, Dadar West, Prabhadevi, Mumbai, Maharashtra 400025",19.01296,72.82652,AC Fast Charging,EV1,24-Jul,?9 k/Wh,Parking
"IOCL - COCO, Prabhadevi",Maharashtra,Mumbai,"Plot No, P. N. 1207, CADELL RD. MUMBAI, PRABHADEVI CADEL RD., MUMBAI - 400022",19.018857,72.831076,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"No Wifi, No Parking"
Kohinoor Altissimo Residential Tower,Maharashtra,Mumbai,"Kohinoor Altissimo Residential Tower, Kohinoor Altissimo, Kasaravadi, Dadar, Mumbai, Maharashtra 400028",19.0246,72.8402,AC Fast Charging,EV1,24-Jul,?7 k/Wh,Parking
Kohinoor MCGM parking,Maharashtra,mumbai,"Kohinoor Square, Kasaravadi, Dadar, Mumbai, Maharashtra ",19.02460889,72.84282021,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"No Wifi, No Parking"
"Tata Power, Dharavi Colony",Maharashtra,Mumbai,"Tata Power Dharavi Colony labour camp dharavi ,Matunga ,Mumbai 400019",19.034402,72.85284,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
Tata Power ,Maharashtra,Navi Mumbai,"Fortune Cars, Navi Mumbai, Plot No. D-400, TTC Industrial Area, MIDC, Near Uran Phata Signal, Nerul, Navi Mumbai, Maharashtra - 400706",19.03639,73.029907,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
Xavier Institute of Engineering,Maharashtra,Mumbai,"Opposite S.L.Raheja Hospital, Mahim nCauseway, Mahim (West), Raheja Hospital nMarg, Mumbai, Maharashtra 400016",19.04527839,72.84168159,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"No Wifi, No Parking"
"Mahanagar Gas Limited, Wadala",Maharashtra,Mumbai,"MGL Terminal, opposite Anik Depot, Wadala, Mumbai, Maharashtra 400022",19.0472567,72.8783829,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"Wifi, Parking"
"IOCL Kini Causway, Bandra",Maharashtra,Mumbai,"36, SV Rd, Santosh Nagar, Bandra West, Mumbai, Maharashtra 400050",19.051601,72.838011,AC Fast Charging,EV1,24-Jul,?11 k/Wh,"Wifi, Parking"
"IOCL Kini Causway, Bandra West",Maharashtra,Mumbai,"36, SV Rd, Santosh Nagar, Bandra West, Mumbai, Maharashtra 400050",19.051601,72.838011,AC Fast Charging,EV1,24-Jul,?11 k/Wh,"Wifi, Parking"
K Star Chembur,Maharashtra,mumbai,"VN Purav Marg Diamond Garden, Basant Garden, Chembur Mumbai, Maharashtra,Chembur",19.05231631,72.90163581,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
"IOCL COCO, BKC",Maharashtra,Mumbai,"Bandra Kurla Complex, New Coco At, C-67, Bharat Nagar Rd, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051",19.0599578,72.8647916,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
Hotel Yogi Midtown,Maharashtra,mumbai,"Plot No DX 12,Thane - Belapur Road D' Zone Bonsari, Village, TTC Industrial Area, Turbhe, Navi Mumbai, Maharashtra ,Thane",19.0640261,73.01971543,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
Tata Power ,Maharashtra,Mumbai,"CR - Lokmanya Tilak Station, Kurla, Outside Platform 1, Beside LTT Pay and Park, LTT Station, Pipeline Rd, Tilak Nagar, Kurla, Mumbai, Maharashtra 400089",19.068262,72.890964,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
"Magenta TTC, Turbhe",Maharashtra,Navi Mumbai,"Magenta House, D-285, TTC Industrial Area, nTurbhe, Near Unitech Motors, Navi Mumbai, Maharashtra",19.0685788,73.022744,DC Fast Charging,EV2,24-Jul,?9 k/Wh,"Wifi, Parking"
Lifeon Industries,Maharashtra,navi mumbai,"D298, TTC Industrial area, turbhe",19.06895357,73.02251015,DC Fast Charging,EV2,24-Jul,?11 k/Wh,"Wifi, Parking"
"Godrej One, Vikhroli",Maharashtra,Mumbai,"4 Wheeler Parking area Godrej One Pirojshanagar, Eastern Express Highway, Vikhroli u00e2u0080u0093 East, Mumbai  400079",19.0925655,72.9223514,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"Wifi, Parking"
Tata Power ,Maharashtra,Mumbai,"IOCL Sahara Hospitality, Vile Parle, opp. Domestic Airport, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400099",19.094122,72.85223,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"Wifi, Parking"
"Tata Power, Vikhroli",Maharashtra,Mumbai,"The Tata Power Company Limited, 400 kV Project, Vikhroli Sub Station, Godrej Soap Premises, Vikhroli (East), Mumbai 400079",19.095269,72.926195,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
Vijay Securities ,Maharashtra,Mumbai,"35, Chandivali, Off, Saki Vihar Rd, Andheri (E, Mumbai, 400072",19.10514321,72.8869012,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
"Hotel Suba International, Andheri East",Maharashtra,Mumbai,"Saharu00c2u00a0 Road, Near Cigarret Factory, Chakala, Andheri East Mumbai 400099",19.1063175,72.8603219,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"Wifi, Parking"
"Hotel Suba Galaxy, Andheri East",Maharashtra,Mumbai,"NS Phadake Marg, Opp Teli galli,Near Eastern expres Highway, Andheri East Mumbai 400069u00c2u00a0",19.1142415,72.8518766,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"Wifi, Parking"
"Zenith Chemical Works Pvt Ltd, Andheri East",Maharashtra,Mumbai,"Zenith Chemical Works Pvt Ltd. Plot No. B.6, Cross Road B, MIDC Marol, Andheri East residing at Mumbai-400093",19.1157451,72.8682563,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"Wifi, Parking"
"Ginger Mumbai, Andheri East",Maharashtra,Mumbai,"Teli - Gali Road, Andheri (East), Mumbai - 400069",19.11599,72.85018,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"Wifi, Parking"
"Brookfield, Powai",Maharashtra,Mumbai,"Spectra, High St, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",19.11637,72.91086,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"Wifi, Parking"
"Brookfield, Powai",Maharashtra,Mumbai,"Pay & Park, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076",19.11644,72.90968,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"Wifi, Parking"
Tata Power ,Maharashtra,Mumbai,"Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",19.118831,72.87823,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
MH|MUMBAI|POWAI#HIRANANDANI GARDENS,Maharashtra,MUMBAI,"TECHNOLOGY ST,HIRANANADANI GARDENS,SAINATH NAGAR,POWAI,MUMBAI,MAHARASHTARA 400076",19.11999443,72.9141036,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"Wifi, Parking"
Volltic PCS04,Maharashtra,Mumbai,"Gala No14 A, KBM compound, military road, raje shivaji nagar, marol, andheri east, 400072",19.12012455,72.88724762,DC Fast Charging,EV2,24-Jul,?11 k/Wh,"Wifi, Parking"
"Tata Power RS, Versova",Maharashtra,Mumbai,"KL Walawalkar Marg, Sahayog Nagar, Bhudargarh Colony, Andheri West, Mumbai, Maharashtra 400102",19.13052,72.83056,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
Charge Zone,Maharashtra,Mumbai,"MH | Mumbai | The Westin Mumbai Powai Lake,The Westin Mumbai Powai Lake  Kailash Nagar, Morarji Nagar, Powai, Mumbai, Maharashtra 400076",19.133659,72.900817,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
"Inderjit Cars, Andheri West",Maharashtra,Mumbai,"1059/1060, Adarsh nagar, near infinity mall, Off New Link Road, Andheri West, Mumbai, Maharashtra 400053",19.14207,72.83241,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"Wifi, Parking"
Lodha Florenza,Maharashtra,mumbai,"On Western Express Highway, adjacent to Hub Mall, Cama Industrial Estate, Goregaon, Mumbai, Maharashtra ,Goregaon",19.15381142,72.85579572,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"Wifi, Parking"
BMC Parking Runwal Greens,Maharashtra,mumbai," Nahur West, Industrial Area, Bhandup West, Mumbai, Maharashtra",19.1593952,72.945112,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
"Hare Krishna Mahindra, Mulund West",Maharashtra,Mumbai,"Building, Plot 1, Udyog Kshtra, Mulund Goregaon Link Rd, near D Mart Mulund, Salpa Devi Pada, Mulund West, Mumbai, Maharashtra 400080",19.163979,72.938751,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
"HP PETROL PUMP - SAI PETROLEUM,MUMBAI",Maharashtra,Bengaluru,"Village Katai gao, Kalyan - Shilphata Rd, Dombivli East, Mumbai, Maharashtra 421203",19.1709,73.0819,AC Fast Charging,EV1,24-Jul,?8 k/Wh,Parking
"Oberoi Mall, Goregaon",Maharashtra,Mumbai,"Western Express Hwy, Yashodham, Goregaon, Mumbai, Maharashtra 400063",19.1737611,72.8600172,DC Fast Charging,EV2,24-Jul,?15 k/Wh,"Wifi, Parking"
Masstech controls Pvt ltd,Maharashtra,Mumbai ,"2/7 Meghal Industrial Estate, Devidayal Road, Mulund West, Mumbai, Maharashtra 400080",19.17674569,72.94574801,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"No Wifi, No Parking"
"ShriSamarth DC Charging Station, Beed",Maharashtra,Bengaluru,"EV Charging Station, Near Mancott Jining Gevrai Road, NH 61, Phule Pimpalgaon, Maharashtra 431142",19.1779,76.168,DC Fast Charging,EV2,24-Jul,?14 k/Wh,"Wifi, Parking"
Evershine Mall Charging Station,Maharashtra,Mumbai,"Chincholi Bunder Road, New Link Rd, Malad West, Mumbai, Maharashtra 400064",19.1798,72.8361,AC Fast Charging,EV1,24-Jul,?9 k/Wh,Parking
"Heritage Motors, Panchpakhadi",Maharashtra,Thane,"3/4, Meena Apartment, Panchpakhadi, Eastern Exp Highway, Thane West  Pokran Upvan, Thane - 400606",19.1972,72.96321,DC Fast Charging,EV2,24-Jul,?13 k/Wh,"Wifi, Parking"
"Heritage Motors, Ghodbunder",Maharashtra,Thane,"Rosa Vista, MH SH 42, opp. Suraj Water Park, Thane, Maharashtra 400607",19.25612,72.97145,AC Fast Charging,EV1,24-Jul,?11 k/Wh,"Wifi, Parking"
"Lilium Park, SH 44",Maharashtra,Ahmednagar,"Hotel Lilium Park State Highway 44, Opp. Lemon Tree Hotel, Ahmednagar, Maharashtra 414106",19.26433634,74.82719974,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
Tata Power ,Maharashtra,Ahmednagar,"Lilium Park, SH 44, Hotel Lilium Park State Highway 44, Opp. Lemon Tree Hotel, Ahmednagar, Maharashtra 414106",19.26433634,74.82719974,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
HP Mira Bhayandar DC Charging Station,Maharashtra,Mira Bhayandar,"NH-8, Mashachapada, Mira Road, Mira Bhayandar, Maharashtra",19.2747,72.8856,DC Fast Charging,EV2,24-Jul,?16 k/Wh,"No Wifi, No Parking"
